ticker,name,sector,price,day_chg,pe_ttm,pb,ps_ttm,ev_ebitda,earn_yld,book_yld,sales_yld,ebitda_yld,roe,gross_margin,asset_turnover,gp_assets,op_margin_ttm,op_margin_5y,margin_ratio,margin_stability,debt_equity,current_ratio,rev_growth,eps_growth,w52_high,w52_low,w52_pos,stale_ref,mom_12_1,mean_target,upside_pct,analyst_score,analyst_score_3m_ago,revision_3m,buy_ratio,strong_buy,buy,hold,sell,strong_sell,total_recs,sue,pead_decay,last_report,days_since_report,has_earnings,score_value_raw,cyc_guard,score_value,score_momentum,score_quality,score_sentiment,score_catalyst,score_value_uni,score_quality_uni,weighted_mean,worst_lens,score_composite,rank,score_value_pct,score_momentum_pct,score_quality_pct,score_sentiment_pct,score_catalyst_pct,score_composite_pct,as_of,version,universe,in_top_n
ACN,Accenture PLC,Technology,195.0,6.04,14.9605,3.7846,1.5942,8.5106,0.066842685739113,0.2642287163768958,0.6272738677706686,0.11750052875237939,24.89,32.01,1.0994,0.35191794,14.49,14.67,0.9877300613496933,-0.012345835822299266,0.1612,1.3392,6.74,-0.37,291.09,118.15,0.4443737712501446,False,-21.589399999999998,198.24924,1.7,0.6953125,0.6953125,0.0,0.59375,6,13,13,0,0,32,0.7184978836946156,0.0,2026-06-18,89.0,True,0.8323391776377365,1.0,1.0,0.0851063829787234,0.8823529411764706,0.2969798657718121,0.23891158447621827,0.8323391776377365,0.7009003606959618,0.6184492314766086,0.0851063829787234,0.5117806617770315,38,0.9733333333333334,0.05333333333333334,0.88,0.18666666666666668,0.18,0.7533333333333333,2026-09-15,v2,SPY Top 150,False
DHR,Danaher Corp,Healthcare,203.25,1.55,,,,,,,,,,,,,,,,,,,,,,,,False,,231.277554,13.8,0.8046875,0.796875,0.0078125,0.84375,12,15,5,0,0,32,1.129856034931391,0.06666666666666665,2026-07-21,56.0,True,0.5,1.0,0.5952380952380952,0.5,0.5476190476190477,0.642281879194631,0.36161073825503354,0.5,0.5,0.5457932246724194,0.36161073825503354,0.5089567273889423,39,0.5433333333333333,0.5,0.51,0.7466666666666667,0.38666666666666666,0.7466666666666667,2026-09-15,v2,SPY Top 150,False
STX,STX,Technology,805.55,-2.97,59.2886,84.8655,15.4797,45.1851,0.016866648900463157,0.01178335130294407,0.06460073515636608,0.022131189263717464,212.44,45.58,1.3545,0.6173811,32.33,15.81,2.044908285895003,-0.7153529405159611,1.6451,1.6697,34.06,104.53,1145.0,192.99,0.6434386193422338,False,321.59680000000003,1111.99431,38.0,0.775,0.7666666666666667,0.008333333333333304,0.8666666666666667,7,19,4,0,0,30,3.784277326409649,0.18333333333333335,2026-07-28,49.0,True,0.08256223872215636,0.7335292298175069,0.08823529411764706,0.9893617021276596,0.7647058823529411,0.7758389261744967,0.6906288298803618,0.0605618153818725,0.6696747431387642,0.6091688681650137,0.08823529411764706,0.5049821533555404,40,0.04666666666666667,0.9933333333333333,0.78,0.8933333333333333,0.96,0.74,2026-09-15,v2,SPY Top 150,False
JPM,JPM,Financials,350.13,-1.71,14.2283,2.3228,2.89596,,0.07028246522775032,0.4305148958153952,0.3453086368596251,,17.810000000000002,,,,41.22809,38.1933,1.0794587008716188,-0.07645971259532333,3.3045,,108.9793,19.48,366.5,279.1,0.8127002288329519,False,16.523699999999998,381.727146,9.0,0.675,0.6666666666666666,0.008333333333333415,0.6,3,15,12,0,0,30,1.463788500270821,0.0,2026-07-14,63.0,True,0.7421757035003431,1.0,0.7272727272727273,0.5851063829787234,0.45454545454545453,0.473489932885906,0.39610446454625037,0.7421757035003431,0.4536912555529577,0.5308061127388093,0.39610446454625037,0.5038657831002975,41,0.7833333333333333,0.74,0.43,0.44,0.4533333333333333,0.7333333333333333,2026-09-15,v2,SPY Top 150,False
MSFT,Microsoft Corp,Technology,505.41,1.97,,,,,,,,,,,,,,,,,,,,,,,,False,,585.3670860000001,15.8,0.8152173913043478,0.8161764705882353,-0.0009590792838874984,0.927536231884058,23,41,5,0,0,69,4.113875052263524,0.19999999999999996,2026-07-29,48.0,True,0.5,1.0,0.7058823529411765,0.5,0.38235294117647056,0.4892617449664429,0.6230872483221476,0.5,0.5,0.532491906829846,0.38235294117647056,0.502464113699171,42,0.7333333333333333,0.5,0.36666666666666664,0.49333333333333335,0.8733333333333333,0.7266666666666667,2026-09-15,v2,SPY Top 150,False
BKNG,Booking Holdings Inc,Comm Services,175.35,0.82,18.2764,91.9014,4.6654,13.6703,0.05471537064192073,0.01088122705421245,0.21434389334247866,0.07315128417079363,139.63,98.09,0.9787,0.96000683,32.87,28.47,1.1545486476993325,-0.14370948638618175,11.2905,1.0943,12.85,57.21,225.0,150.14,0.33676195565054773,False,-8.274199999999999,242.76397799999998,38.4,0.776595744680851,0.7771739130434783,-0.0005781683626272516,0.8297872340425532,13,26,8,0,0,47,0.42937627612718865,0.30000000000000004,2026-08-04,42.0,True,0.5012010981468772,1.0,0.5454545454545454,0.26595744680851063,0.7272727272727273,0.6026845637583893,0.3939830755763058,0.5012010981468772,0.6817304080093943,0.5607755733144294,0.26595744680851063,0.5018119480132457,43,0.48333333333333334,0.16666666666666666,0.7233333333333334,0.68,0.44666666666666666,0.72,2026-09-15,v2,SPY Top 150,False
TXN,TXN,Technology,263.42,-1.97,,,,,,,,,,,,,,,,,,,,,,,,False,,315.719376,19.9,0.6395348837209303,0.625,0.014534883720930258,0.4883720930232558,7,14,19,2,1,43,1.6630994233063483,0.08333333333333337,2026-07-22,55.0,True,0.5,1.0,0.7058823529411765,0.5,0.38235294117647056,0.6228187919463086,0.4370805369127517,0.5,0.5,0.5313023095144098,0.38235294117647056,0.5015124358468219,44,0.7333333333333333,0.5,0.36666666666666664,0.72,0.5466666666666666,0.7133333333333334,2026-09-15,v2,SPY Top 150,False
SYK,Stryker Corp,Healthcare,281.87,2.29,29.3404,5.0316,4.2346,19.3786,0.03408269825905577,0.19874393830988155,0.23614981344164737,0.051603314996955404,16.36,65.31,0.5465,0.35691915,21.32,17.04,1.251173708920188,-0.22408207789647427,0.6229,2.1571,8.48,27.71,392.55,267.0,0.11843886897650341,False,-14.2256,385.783584,36.9,0.7867647058823529,0.7857142857142857,0.0010504201680672232,0.7941176470588235,12,15,7,0,0,34,1.1215459503060061,0.21666666666666667,2026-07-30,47.0,True,0.48325481999126474,1.0,0.42857142857142855,0.1702127659574468,0.8095238095238095,0.7181208053691276,0.43803764225269914,0.48325481999126474,0.5375280767523177,0.576351084007475,0.1702127659574468,0.4951234203974694,45,0.3933333333333333,0.10666666666666667,0.82,0.82,0.5533333333333333,0.7066666666666667,2026-09-15,v2,SPY Top 150,False
CAT,Caterpillar Inc,Industrials,784.0,-4.22,,,,,,,,,,,,,,,,,,,,,,,,False,,973.425984,24.2,0.6764705882352942,0.6911764705882353,-0.014705882352941124,0.5294117647058824,7,11,15,1,0,34,4.974415552729205,0.30000000000000004,2026-08-04,42.0,True,0.5,1.0,0.62,0.5,0.58,0.3083892617449664,0.6732214765100671,0.5,0.5,0.5416610738255033,0.3083892617449664,0.495006711409396,46,0.6233333333333333,0.5,0.57,0.22,0.94,0.7,2026-09-15,v2,SPY Top 150,False
CSX,CSX,Industrials,48.91,-0.08,,,,,,,,,,,,,,,,,,,,,,,,False,,53.9733,10.4,0.725,0.7142857142857143,0.010714285714285676,0.7,7,14,8,1,0,30,0.7421500915534914,0.08333333333333337,2026-07-22,55.0,True,0.5,1.0,0.62,0.5,0.58,0.5647651006711409,0.3162751677852349,0.5,0.5,0.5393942953020134,0.3162751677852349,0.49477046979865774,47,0.6233333333333333,0.5,0.57,0.5866666666666667,0.28,0.6933333333333334,2026-09-15,v2,SPY Top 150,False
GEV,GE Vernova Inc,Industrials,874.76,-8.62,,,,,,,,,,,,,,,,,,,,,,,,False,,1241.200566,41.9,0.7738095238095238,0.7559523809523809,0.017857142857142905,0.8333333333333334,11,24,7,0,0,42,-1.5223560631082702,0.08333333333333337,2026-07-22,55.0,True,0.5,1.0,0.62,0.5,0.58,0.8795302013422819,0.1552013422818792,0.5,0.5,0.5781862416107383,0.1552013422818792,0.49358926174496653,48,0.6233333333333333,0.5,0.57,0.9866666666666667,0.05333333333333334,0.6866666666666666,2026-09-15,v2,SPY Top 150,False
COF,Capital One Financial Corp,Financials,206.68,-0.78,,,,,,,,,,,,,,,,,,,,,,,,False,,264.384,27.9,0.7758620689655172,0.7672413793103449,0.008620689655172376,0.8275862068965517,8,16,5,0,0,29,1.3736360514667123,0.06666666666666665,2026-07-21,56.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.7536912751677853,0.4018791946308725,0.5,0.5,0.5473837705918243,0.2727272727272727,0.49245247101891404,49,0.24,0.5,0.7233333333333334,0.86,0.4666666666666667,0.68,2026-09-15,v2,SPY Top 150,False
HD,Home Depot Inc,Cons Discretionary,310.87,0.69,21.8419,20.4032,1.8368,14.8264,0.04578356278528883,0.04901191969887077,0.544425087108014,0.06744725624561593,102.67999999999999,33.21,1.5787,0.52428627,12.43,14.18,0.8765867418899859,-0.13171961558136172,3.1832,1.0781,2.5,-2.94,426.75,289.1,0.15815474028332718,False,-21.2611,381.108516,22.6,0.6902173913043478,0.6902173913043478,0.0,0.6086956521739131,9,19,17,0,1,46,0.46311599854457963,0.5333333333333333,2026-08-18,28.0,False,0.5825871966057279,1.0,0.9,0.09574468085106383,0.7,0.46879194630872484,0.3511292675809746,0.5825871966057279,0.6605388634793369,0.5910022474839975,0.09574468085106383,0.49195073415741086,50,0.8733333333333333,0.06,0.6733333333333333,0.4066666666666667,0.36,0.6733333333333333,2026-09-15,v2,SPY Top 150,False
LMT,LMT,Industrials,529.38,0.99,19.4559,13.2024,1.5883,12.8266,0.051398290492858205,0.07574380415681997,0.6296039790971478,0.07796298317558824,86.24000000000001,11.8,1.274,0.15033200000000002,11.88,10.83,1.0969529085872576,-0.09253625292159959,2.3424,1.1929,7.2,52.8,692.0,437.25,0.361648675171737,False,17.9566,654.279612,23.6,0.6607142857142857,0.6339285714285714,0.0267857142857143,0.4642857142857143,6,7,14,1,0,28,1.291007267838419,0.09999999999999998,2026-07-23,54.0,True,0.662669245647969,1.0,0.92,0.5957446808510638,0.2,0.7197986577181208,0.46268164575430404,0.662669245647969,0.4624724486605912,0.5629364464918761,0.2,0.4903491571935009,51,0.9066666666666666,0.7466666666666667,0.16333333333333333,0.8333333333333334,0.6066666666666667,0.6666666666666666,2026-09-15,v2,SPY Top 150,False
INTU,Intuit Inc,Technology,339.15,5.47,19.9245,4.5523,4.2417,14.7494,0.05018946523124797,0.2196691782176043,0.23575453238088503,0.06779936810988922,23.419999999999998,80.17,0.5975,0.47901575,27.43,23.58,1.1632739609838847,-0.15123840984028702,0.4038,1.5065,13.9,20.37,705.08,252.84,0.19084999115513882,False,-40.814600000000006,419.2608,23.6,0.6845238095238095,0.7439024390243902,-0.059378629500580704,0.5714285714285714,9,15,16,2,0,42,1.5152025718826476,0.65,2026-08-25,21.0,False,0.6245304798153116,1.0,0.9411764705882353,0.0425531914893617,0.7352941176470589,0.24463087248322146,0.6033454916836883,0.6245304798153116,0.6419371448537118,0.5995656703393102,0.0425531914893617,0.4881631745693205,52,0.9133333333333333,0.02666666666666667,0.76,0.13333333333333333,0.8466666666666667,0.66,2026-09-15,v2,SPY Top 150,False
NOC,NOC,Industrials,527.39,1.62,,,,,,,,,,,,,,,,,,,,,,,,False,,663.671058,25.8,0.6964285714285714,0.7053571428571429,-0.008928571428571508,0.6071428571428571,5,12,11,0,0,28,1.6843868957220978,0.06666666666666665,2026-07-21,56.0,True,0.5,1.0,0.62,0.5,0.58,0.3634228187919463,0.43543624161073824,0.5,0.5,0.517,0.3634228187919463,0.4862845637583893,53,0.6233333333333333,0.5,0.57,0.26,0.54,0.6533333333333333,2026-09-15,v2,SPY Top 150,False
INTC,Intel Corp,Technology,97.19,-5.59,,,,,,,,,,,,,,,,,,,,,,,,False,,116.378736,19.7,0.5954545454545455,0.5909090909090909,0.004545454545454519,0.34545454545454546,4,15,34,2,0,55,2.2949705398278684,0.09999999999999998,2026-07-23,54.0,True,0.5,1.0,0.7058823529411765,0.5,0.38235294117647056,0.4818791946308725,0.4857046979865771,0.5,0.5,0.5104080142123963,0.38235294117647056,0.4847969996052112,54,0.7333333333333333,0.5,0.36666666666666664,0.4666666666666667,0.6466666666666666,0.6466666666666666,2026-09-15,v2,SPY Top 150,False
GS,Goldman Sachs Group Inc,Financials,988.45,-3.96,,,,,,,,,,,,,,,,,,,,,,,,False,,1198.3866779999998,21.2,0.6484375,0.640625,0.0078125,0.46875,6,9,16,0,1,32,6.8061131646013395,0.0,2026-07-14,63.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.5600671140939597,0.5899328859060403,0.5,0.5,0.5368669920683343,0.2727272727272727,0.48403904820012206,55,0.24,0.5,0.7233333333333334,0.58,0.8266666666666667,0.64,2026-09-15,v2,SPY Top 150,False
AMD,Advanced Micro Devices Inc,Technology,493.41,-4.4,,,,,,,,,,,,,,,,,,,,,,,,False,,615.62355,24.8,0.7796610169491526,0.7763157894736842,0.003345227475468393,0.8305084745762712,17,32,10,0,0,59,0.4165501684478027,0.30000000000000004,2026-08-04,42.0,False,0.5,1.0,0.7058823529411765,0.5,0.38235294117647056,0.67751677852349,0.32087248322147655,0.5,0.5,0.5248106987761548,0.32087248322147655,0.4840230556652192,56,0.7333333333333333,0.5,0.36666666666666664,0.7733333333333333,0.3,0.6333333333333333,2026-09-15,v2,SPY Top 150,False
UPS,UPS,Industrials,102.46,2.17,,,,,,,,,,,,,,,,,,,,,,,,False,,118.57214400000001,15.7,0.6642857142857143,0.6590909090909091,0.0051948051948051965,0.5142857142857142,9,9,13,4,0,35,0.6073221974599818,0.18333333333333335,2026-07-28,49.0,True,0.5,1.0,0.62,0.5,0.58,0.4721476510067114,0.32278523489932887,0.5,0.5,0.5218473154362416,0.32278523489932887,0.4820348993288591,57,0.6233333333333333,0.5,0.57,0.42,0.30666666666666664,0.6266666666666667,2026-09-15,v2,SPY Top 150,False
AEP,American Electric Power Company Inc,Utilities,122.23,-0.89,,,,,,,,,,,,,,,,,,,,,,,,False,,147.246078,20.5,0.6964285714285714,0.6964285714285714,0.0,0.5714285714285714,6,10,12,0,0,28,-2.4882391142798244,0.21666666666666667,2026-07-30,47.0,True,0.5,1.0,0.6,0.5,0.8,0.4560402684563758,0.17506711409395975,0.5,0.5,0.5574681208053691,0.17506711409395975,0.4809879194630873,58,0.5733333333333334,0.5,0.8033333333333333,0.38666666666666666,0.08,0.62,2026-09-15,v2,SPY Top 150,False
AMGN,Amgen Inc,Healthcare,381.5,1.1,23.3963,16.7214,5.3696,16.4075,0.04274180105401281,0.05980360496130707,0.18623361144219308,0.06094773731525217,89.32,74.3,0.4131,0.3069333,30.32,28.53,1.0627409744128986,-0.06085139554876219,4.9028,1.3709,9.1,31.72,447.03,269.77,0.6303170484034752,False,45.6863,397.26756,4.1,0.627906976744186,0.6337209302325582,-0.005813953488372103,0.46511627906976744,6,14,20,2,1,43,3.6317970306339107,0.30000000000000004,2026-08-04,42.0,False,0.44511917389405375,1.0,0.3333333333333333,0.8723404255319149,0.8571428571428571,0.163758389261745,0.6653720455208637,0.44511917389405375,0.5898308301786667,0.5602677177098605,0.163758389261745,0.48096585202023745,59,0.31333333333333335,0.92,0.8466666666666667,0.07333333333333333,0.9333333333333333,0.6133333333333333,2026-09-15,v2,SPY Top 150,False
CMCSA,CMCSA,Comm Services,24.88,-1.27,7.9677,0.977,0.7144,5.0458,0.12550673343624885,1.0235414534288638,1.3997760358342664,0.19818462880019028,12.04,69.39,0.4699,0.32606360999999995,14.66,16.83,0.87106357694593,-0.13804031174420914,1.0069,0.7958,0.58,-49.0,32.86,21.28,0.3108808290155439,False,-14.154500000000002,32.057376,28.8,0.6125,0.6125,0.0,0.4,5,11,21,3,0,40,1.574690361946826,0.09999999999999998,2026-07-23,54.0,True,0.9973404255319149,1.0,1.0,0.19148936170212766,0.45454545454545453,0.47281879194630877,0.3417011963816749,0.9973404255319149,0.3907382182722847,0.5513315103803621,0.19148936170212766,0.4793630806447152,60,0.9733333333333334,0.12,0.43,0.4266666666666667,0.32666666666666666,0.6066666666666667,2026-09-15,v2,SPY Top 150,False
ICE,Intercontinental Exchange Inc,Financials,157.75,0.22,,,,,,,,,,,,,,,,,,,,,,,,False,,190.334958,20.7,0.7875,0.7857142857142857,0.0017857142857142794,0.9,5,13,2,0,0,20,1.2753151666399876,0.21666666666666667,2026-07-30,47.0,True,0.5,1.0,0.2727272727272727,0.5,0.7272727272727273,0.6476510067114094,0.43010067114093964,0.5,0.5,0.5304089383770592,0.2727272727272727,0.4788726052471019,61,0.24,0.5,0.7233333333333334,0.7533333333333333,0.5333333333333333,0.6,2026-09-15,v2,SPY Top 150,False
PM,Philip Morris International Inc,Cons Staples,194.86,1.99,27.3854,1368.8571,6.9994,19.1003,0.03651580769315036,0.000730536445330926,0.1428693888047547,0.05235519860944592,575.44,67.51,0.6224,0.42018224,37.75,36.94,1.0219274499187874,-0.02169050092393995,186.0804,0.9798,8.93,31.96,207.76,142.11,0.8035034272658038,False,11.7864,204.72675,5.1,0.7685185185185185,0.7596153846153846,0.008903133903133909,0.7407407407407407,9,11,7,0,0,27,2.0212465868594633,0.08333333333333337,2026-07-22,55.0,True,0.2803456666874649,1.0,0.125,0.5106382978723404,1.0,0.5395973154362416,0.5052305223227314,0.2803456666874649,0.6963946166193357,0.566017871222892,0.125,0.4778142969783137,62,0.08666666666666667,0.6933333333333334,0.98,0.5466666666666666,0.7,0.5933333333333334,2026-09-15,v2,SPY Top 150,False
VRT,VRT,Technology,237.39,-7.65,57.1392,27.032,8.621,41.7679,0.017501120071684587,0.03699319325244155,0.11599582415033058,0.02394183092757836,42.11,38.04,0.8775,0.333801,18.41,8.12,2.267241379310345,-0.8185638410714001,0.6179,1.3786,26.23,111.16,379.935,132.685,0.42347826086956514,False,90.0602,337.638258,42.2,0.7916666666666666,0.7794117647058824,0.01225490196078427,0.8888888888888888,10,22,4,0,0,36,1.1606471166956316,0.19999999999999996,2026-07-29,48.0,True,0.13554626567667064,0.6615969581749048,0.11764705882352941,0.9574468085106383,0.6470588235294118,0.8711409395973155,0.48974905164867233,0.0896769970636528,0.5320768521461804,0.5669646382825336,0.11764705882352941,0.47710112239073277,63,0.07333333333333333,0.9733333333333334,0.6533333333333333,0.9666666666666667,0.6533333333333333,0.5866666666666667,2026-09-15,v2,SPY Top 150,False
ISRG,ISRG,Healthcare,377.94,2.38,41.9757,7.7521,11.9402,35.746,0.02382330729445846,0.12899730395634731,0.08375069094320027,0.027975158059643034,17.810000000000002,66.68,0.5463,0.36427284000000004,31.28,27.89,1.1215489422732163,-0.11471071403771285,0.0,4.9627,20.66,21.76,603.88,328.57,0.17932512440521595,False,-16.9735,490.3854,29.8,0.75625,0.7375,0.018749999999999933,0.725,13,16,10,1,0,40,2.196718857664023,0.0,2026-07-16,61.0,True,0.22495476383602672,1.0,0.09523809523809523,0.13829787234042554,1.0,0.8208053691275168,0.46638459293843015,0.22495476383602672,0.6476664442418686,0.5717580738098342,0.09523809523809523,0.47645407809548646,64,0.06,0.08666666666666667,0.98,0.9333333333333333,0.6266666666666667,0.58,2026-09-15,v2,SPY Top 150,False
HON,HON,Industrials,201.38,-0.48,,,,,,,,,,,,,,,,,,,,,,,,False,,285.316236,41.7,0.7016129032258065,0.6875,0.014112903225806495,0.6451612903225806,5,15,11,0,0,31,-1.9505956392824528,0.09999999999999998,2026-07-23,54.0,True,0.5,1.0,0.62,0.5,0.58,0.7651006711409395,0.15013422818791947,0.5,0.5,0.5545402684563758,0.15013422818791947,0.4736590604026846,65,0.6233333333333333,0.5,0.57,0.8733333333333333,0.03333333333333333,0.5733333333333334,2026-09-15,v2,SPY Top 150,False
DUK,DUK,Utilities,119.02,-0.33,17.8676,1.8024,2.8196,11.6325,0.05596722559269292,0.5548158011540169,0.3546602354943964,0.08596604341285193,9.879999999999999,45.96976,0.169,0.0776888944,27.75,24.09,1.1519302615193026,-0.14143902356566346,1.6664,0.6612,6.33,7.71,134.49,113.9,0.24866440019426855,False,-1.7943,138.83393400000003,16.6,0.6666666666666666,0.6517857142857143,0.014880952380952328,0.5555555555555556,4,11,11,1,0,27,1.6620938571337012,0.30000000000000004,2026-08-04,42.0,False,0.7739486491545517,1.0,1.0,0.35106382978723405,0.2,0.6151006711409396,0.4791596148234608,0.7739486491545517,0.19119401397072922,0.5400004594304304,0.2,0.4720003675443444,66,0.9733333333333334,0.22,0.16333333333333333,0.7133333333333334,0.64,0.5666666666666667,2026-09-15,v2,SPY Top 150,False
EQIX,Equinix Inc,Real Estate,998.72,-3.76,,,,,,,,,,,,,,,,,,,,,,,,False,,1236.5565060000001,23.8,0.78125,0.7692307692307693,0.012019230769230727,0.825,12,21,7,0,0,40,0.011514961386430985,0.19999999999999996,2026-07-29,48.0,True,0.5,1.0,0.5,0.5,0.5,0.7697986577181208,0.2640268456375839,0.5,0.5,0.5185637583892617,0.2640268456375839,0.46765637583892616,67,0.45,0.5,0.45666666666666667,0.8866666666666667,0.22,0.56,2026-09-15,v2,SPY Top 150,False
MRSH,MRSH,Financials,180.43,1.99,21.5213,5.2889,3.0649,,0.04646559455051507,0.18907523303522472,0.32627491924695745,,26.529999999999998,,0.4742,,21.62,22.5,0.9608888888888889,-0.03989649699931221,1.3542,1.1392,8.33,-1.95,207.83,156.6,0.465157134491509,False,-6.2578000000000005,208.85316,15.8,0.6129032258064516,0.6290322580645161,-0.016129032258064502,0.3870967741935484,3,9,18,1,0,31,0.0941402621867388,0.06666666666666665,2026-07-21,56.0,True,0.5950411805078929,1.0,0.6363636363636364,0.2978723404255319,0.9545454545454546,0.17315436241610738,0.17856434199007878,0.5950411805078929,0.5479139137219462,0.536657303278832,0.17315436241610738,0.4639567151062871,68,0.67,0.18666666666666668,0.94,0.08666666666666667,0.09333333333333334,0.5533333333333333,2026-09-15,v2,SPY Top 150,False
PEP,PepsiCo Inc,Cons Staples,136.34,0.01,17.8059,9.0456,1.9203,12.9584,0.0561611600649223,0.11055098611479613,0.5207519658386711,0.07717002099024571,50.2,54.17,0.8874,0.48070458000000005,14.53,13.13,1.1066260472201066,-0.10131578926748669,2.4081,0.9336,5.62,38.92,171.48,133.73,0.06913907284768248,False,-2.6198,158.34174,16.1,0.6083333333333333,0.625,-0.01666666666666672,0.4,2,10,17,1,0,30,-1.0054170413390933,0.0,2026-07-09,68.0,True,0.6749984401322768,1.0,1.0,0.32978723404255317,0.625,0.16644295302013423,0.1969798657718121,0.6749984401322768,0.6263838062487358,0.533314293874054,0.16644295302013423,0.4599400257032701,69,0.9733333333333334,0.20666666666666667,0.64,0.08,0.12,0.5466666666666666,2026-09-15,v2,SPY Top 150,False
USB,US Bancorp,Financials,62.68,-0.25,12.0287,1.3955,2.0972,,0.08313450331290995,0.7165890361877464,0.4768262445164982,,12.479999999999999,,,,25.22268,35.30532,0.7144158444109839,-0.33629007103899267,1.4238,,84.11849,18.72,66.075,45.02,0.838755639990501,False,25.3667,70.914276,13.1,0.6944444444444444,0.6574074074074074,0.03703703703703698,0.5925925925925926,6,10,10,1,0,27,2.558705280264017,0.0,2026-07-16,61.0,True,0.8312457103637612,1.0,0.9090909090909091,0.6914893617021277,0.13636363636363635,0.6375838926174496,0.4946016924423694,0.8312457103637612,0.3463642740238485,0.5390377867418762,0.13636363636363635,0.45850295666622826,70,0.89,0.8066666666666666,0.09333333333333334,0.74,0.66,0.54,2026-09-15,v2,SPY Top 150,False
SHW,SHW,Materials,324.5,0.37,29.3424,22.0307,3.2313,23.4443,0.034080375156769725,0.04539120409247096,0.3094729675362857,0.0426542912349697,62.12,48.98,0.9261,0.45360377999999996,14.29,13.15,1.0866920152091253,-0.08313823331800231,3.1318,0.727,5.76,7.65,377.77,289.86,0.3940393584347628,False,-7.731300000000001,400.062564,23.3,0.6796875,0.675,0.004687499999999956,0.5625,5,13,14,0,0,32,3.1691329705456672,0.18333333333333335,2026-07-28,49.0,True,0.37219535783365576,1.0,0.37219535783365576,0.2872340425531915,0.6150536052520275,0.5590604026845637,0.5527239568135396,0.37219535783365576,0.6150536052520275,0.501008999348285,0.2872340425531915,0.45825400798926635,71,0.3466666666666667,0.18,0.6266666666666667,0.5733333333333334,0.76,0.5333333333333333,2026-09-15,v2,SPY Top 150,False
EOG,EOG Resources Inc,Energy,148.54,0.8,,,,,,,,,,,,,,,,,,,,,,,,False,,162.239364,9.2,0.6597222222222222,0.6666666666666666,-0.00694444444444442,0.4722222222222222,6,11,19,0,0,36,0.586965717530179,0.30000000000000004,2026-08-04,42.0,False,0.5,1.0,0.4166666666666667,0.5,0.9166666666666666,0.19932885906040268,0.35442953020134227,0.5,0.5,0.5221968680089486,0.19932885906040268,0.45762326621923943,72,0.38333333333333336,0.5,0.91,0.1,0.37333333333333335,0.5266666666666666,2026-09-15,v2,SPY Top 150,False
FCX,Freeport-McMoRan Inc,Materials,69.34,-2.43,,,,,,,,,,,,,,,,,,,,,,,,False,,75.06129,8.3,0.725,0.725,0.0,0.8,5,19,5,0,1,30,2.634569696508523,0.09999999999999998,2026-07-23,54.0,True,0.5,1.0,0.5,0.5,0.5,0.37416107382550334,0.5226174496644295,0.5,0.5,0.478224832214765,0.37416107382550334,0.4574120805369127,73,0.45,0.5,0.45666666666666667,0.2866666666666667,0.74,0.52,2026-09-15,v2,SPY Top 150,False
CRH,CRH PLC,Industrials,88.98,0.49,15.2792,2.9747,1.518,9.1417,0.06544845279857585,0.3361683531112381,0.6587615283267457,0.10938884452563527,16.259999999999998,36.25,0.6616,0.23983,15.09,12.76,1.182601880877743,-0.16771699486311373,0.7691,1.5788,6.29,17.98,131.55,86.84,0.04786401252516216,False,-16.5559,140.354142,57.7,0.8125,0.8055555555555556,0.00694444444444442,0.9285714285714286,9,17,2,0,0,28,1.17485306331291,0.21666666666666667,2026-07-30,47.0,False,0.844345479503338,1.0,0.96,0.14893617021276595,0.16,0.8355704697986577,0.4176699737379633,0.844345479503338,0.43654273051834613,0.5326582070417026,0.14893617021276595,0.45591379967591533,74,0.9333333333333333,0.09333333333333334,0.11333333333333333,0.94,0.49333333333333335,0.5133333333333333,2026-09-15,v2,SPY Top 150,False
JNJ,Johnson & Johnson,Healthcare,266.32,0.28,30.7798,7.3236,6.6121,20.8992,0.032488840083431336,0.13654486864383636,0.15123788206469957,0.047848721482161995,25.740000000000002,68.05,0.4934,0.3357587,25.73,23.93,1.075219389887171,-0.07252472437337085,0.5771,1.0889,8.06,-7.75,281.07,173.33,0.8630963430480787,False,48.8859,279.616884,5.0,0.7338709677419355,0.7258064516129032,0.008064516129032251,0.7096774193548387,7,15,9,0,0,31,0.35772413699001365,0.0,2026-07-15,62.0,True,0.3685624259062832,1.0,0.19047619047619047,0.8829787234042553,0.9047619047619048,0.4791946308724832,0.1611175955646338,0.3685624259062832,0.5968214489311789,0.5273520568972363,0.1611175955646338,0.4541051646307158,75,0.12666666666666668,0.9266666666666666,0.8933333333333333,0.4533333333333333,0.06666666666666667,0.5066666666666667,2026-09-15,v2,SPY Top 150,False
PANW,Palo Alto Networks Inc,Technology,373.94,13.09,,,,,,,,,,,,,,,,,,,,,,,,False,,401.27636400000006,7.3,0.753968253968254,0.7579365079365079,-0.003968253968253954,0.7777777777777778,16,33,13,1,0,63,1.3093020507950246,0.7666666666666666,2026-09-01,14.0,False,0.5,1.0,0.7058823529411765,0.5,0.38235294117647056,0.30000000000000004,0.6051677852348992,0.5,0.5,0.49195163837347017,0.30000000000000004,0.45356131069877614,76,0.7333333333333333,0.5,0.36666666666666664,0.20666666666666667,0.8533333333333334,0.5,2026-09-15,v2,SPY Top 150,False
